Id,Title,Type of Work,Company,Location,Pay,Schedule,Status,Requests,Routes,Where Job is performed,Address
10620404,Order Status Board **After Hours 11/17 7:30 PM**,Low Voltage Runs,Comm-Works,"2 Beechwood Road,Summit, NJ, 07901",$1050,11-17-2021 19:30 EST,Paid,0,,Starbucks 7226,"2 Beechwood Road
Summit, NJ 07901 US"
10743272,Order Status Board **After Hours 11/17 7:30 PM**,Low Voltage Testing,Comm-Works,"2 Beechwood Road,Summit, NJ, 07901",$150,11-17-2021 19:30 EST,Paid,0,,Starbucks 7226,"2 Beechwood Road
Summit, NJ 07901 US"
10702127,Troubleshoot connection error at media player 3,Networking,ATSG,"1136 East Veterans Highway,Jackson Township, NJ, 08527",$325,11-17-2021 17:00 EST,Paid,0,40,MCDONALDS #31959 STRATACACHE,"1136 East Veterans Highway
Jackson Township, NJ 08527 US"
10711634,Granite Grid Repair/Troubleshooting,POTS,Granite Telecommunications,"100 PREMIUM OUTLETS DR Space 473,Blackwood, NJ, 08012",$338,11-17-2021 11:00 EST,Paid,1,,Zales,"100 PREMIUM OUTLETS DR Space 473
Blackwood, NJ 08012 US"
10684898,ASAP REQUEST HIGH PAY Troubleshoot Cameras In A Food Truck,Audio Visual,Quantified Technology Corp,PHI-12-GV1,$400,11-11-2021 10:00 EST,Paid,1,,PHI-12-GV1,"2703 S 3rd Street
Philadelphia, PA 19148 US"
10680429,Hotel/Phone/PBX Issue- Ticket 1267937,POTS,Cloud5 Communications,Motel 6 - Upper Merion (King of Prussia,$460,11-11-2021 09:00 EST,Paid,2,,Motel 6 - Upper Merion (King of Prussia,"815 W Dekalb Pike
UpperMerion(KingofPrussia), PA 19406 US"
10672149,Troubleshoot the network cable connections,Networking,ATSG,"2743 South Front Street,Philadelphia, PA, 19148",$590,11-10-2021 15:45 EST,Paid,0,136,Popeyes 11292,"2743 South Front Street
Philadelphia, PA 19148 US"
10675410,Hotel/Phone/PBX Issue-Ticket  1267874,POTS,Cloud5 Communications,Quin Central Park by Hilton Club,$370,11-10-2021 09:00 EST,Paid,0,,Quin Central Park by Hilton Club,"101 W 57th St
New York, NY 10019 US"
10674487,Need 2 X Cat6 Runs,Low Voltage Runs,ID-Tech Solutions,Family Of Caring At Teaneck,$516.25,11-10-2021 09:00 EST,Paid,0,,Family Of Caring At Teaneck,"1104 Teaneck Road
Teaneck, NJ 07666 US"
10620365,Order Status Board **After Hours 11/1 8:30 PM**,Low Voltage Runs,Comm-Works,"178 Hanover Avenue,Cedar Knolls, NJ, 07927",$500,11-01-2021 20:30 EDT,Paid,0,,Starbucks 27065,"178 Hanover Avenue
Cedar Knolls, NJ 07927 US"
10628854,IW Network MAC,POTS,Granite Telecommunications,"1072 Havemeyer Ave ,Bronx, NY, 10462",$326,11-01-2021 09:00 EDT,Paid,0,,United Odd Fellows Housing Development Fund Compan,"1072 Havemeyer Ave
Bronx, NY 10462 US"
10608549,Site Assessment New Extension | 2 hours | Low-Voltage Technician |CAS-122673,Low Voltage Runs,TekSecute Technology Group,"333 Adam Street,Brooklyn, NY, 11201",$506.5,10-29-2021 09:00 EDT,Paid,0,4,Marriott New York at Brooklyn Bridge,"333 Adam Street
Brooklyn, NY 11201 US"
10610240,Troubleshoot Network Connectivity Issues with Media Player 1 and 2,Networking,ATSG,"979 U.S. 1,North Brunswick Township, NJ, 08902",$330,10-28-2021 13:45 EDT,Paid,0,263,MCDONALDS #16759 STRATACACHE,"979 U.S. 1
North Brunswick Township, NJ 08902 US"
10614990,Lead tech to Cable runs will be needed. Technician will need cabling tools and experience. Re-run and terminate network cables for the drive thru. Perform cabling management and remove temorary cabling.     Cable repair/replacement scope - est 2-3 hr: Ins,Point of Sale,NCR Voyix - Retail,"190 State RT 23,Wantage, NJ, 07461",$400,10-28-2021 12:00 EDT,Paid,0,360,Dunkin - 350496,"190 State RT 23
Wantage, NJ 07461 US"
10614679,Mount Wall Rack and Organize Cables/Run 2 runs,Low Voltage Runs,ID-Tech Solutions,Shrewsbury Apartments,$578.75,10-28-2021 12:00 EDT,Paid,0,,Shrewsbury Apartments,"74A Crawford Street
Eatontown, NJ 07724 US"
10613375,"Access point (13Y09252M) offline | T-Mobile Store: 9252 | 66-97 Fresh Pond Rd,  Ridgewood NY 11385 | TT# INC37857886",Wireless Networking,ATSG,"66-97 FRESH POND RD,RIDGEWOOD, NY, 11385",$335,10-28-2021 10:00 EDT,Paid,0,225,FRESH POND & 67TH - (T-MOBILE - 9252),"66-97 FRESH POND RD
RIDGEWOOD, NY 11385 US"
10602522,Site survey scheduled for 10/27 11am EDT,POTS,Cloud5 Communications,NOMO SOHO,$370,10-27-2021 11:00 EDT,Paid,0,,nomo - NOMO SOHO [,"9 Crosby St
New York, NY 10013 US"
10601533,Tech 1 - Troubleshoot connection to all indoor players,Networking,ATSG,"101 Hempstead Turnpike,West Hempstead, NY, 11552",$290,10-27-2021 09:45 EDT,Paid,0,220,Tim Horton's  919675,"101 Hempstead Turnpike
West Hempstead, NY 11552 US"
10601552,TECH 1 - REPLACING NMD *** 12FT LADDER NEEDED***,Networking,ATSG,"5 Battery Place,New York, NY, 10004",$350,10-27-2021 09:45 EDT,Paid,0,223,Battery Park,"5 Battery Place
New York, NY 10004 US"
10606513,Restaurant Phones are down all mitel IP phones,VoIP-SIP,Cloud5 Communications,PENNY - Pendry Hotel New York City,$370,10-27-2021 09:30 EDT,Paid,1,,PENNY - Pendry Hotel New York City,"438 W 33rd St
New York, NY 10001 US"
10607104,IW Repair,POTS,Granite Telecommunications,"105 NORTH STATE HWY NO 73,Berlin, NJ, 08009",$310,10-27-2021 09:00 EDT,Paid,0,,Uhaul,"105 NORTH STATE HWY NO 73
Berlin, NJ 08009 US"
10600118,Hotel/Phone/PBX Issue,POTS,Cloud5 Communications,"371 Seventh Avenue,New York,, NY, 10001",$370,10-26-2021 10:00 EDT,Paid,0,,N/A,"371 Seventh Avenue
New York,, NY 10001 US"
10590565,Troubleshoot HDMI cabling and display,Networking,ATSG,"20 North 23rd Street,Philadelphia, PA, 19103",$320,10-25-2021 15:15 EDT,Paid,0,44,GIANT 6561,"20 North 23rd Street
Philadelphia, PA 19103 US"
10583041,Cloud 5 ticket 1261163 Hotel/Phone/PBX Issue,POTS,Cloud5 Communications,"Extended Stay Hotels,2509",$345,10-25-2021 10:00 EDT,Paid,2,,Extended Stay Hotels: 2509,"750 Edwin L. Ward Hwy
Rutherford, NJ 07070 US"
10584077,Printer to PC Set Up,Low Voltage Testing,TDX Tech LLC,"1236 us Highway 22,Phillipsburg, NJ, 08865",$306,10-22-2021 14:30 EDT,Paid,0,,N/A,"1236 us Highway 22
Phillipsburg, NJ 08865 US"
10576675,Order Status Board **After Hours 10/21 9:30 PM**,Low Voltage Runs,Comm-Works,"117 CENTRAL AVENUE,Westfield, NJ, 07090",$600,10-21-2021 21:30 EDT,Paid,0,6,Starbucks 882,"117 CENTRAL AVENUE
Westfield, NJ 07090 US"
10574416,This is a PORTING job,POTS,Granite Telecommunications,"84 Mercer Road,Highlands, NJ, 07732",$414,10-21-2021 08:00 EDT,Paid,0,,Eastern National,"84 Mercer Road
Highlands, NJ 07732 US"
10567263,Scanner –Register 6 - Scanner Not Scanning,Low Voltage Testing,Comm-Works,"321 Bayonne Crossing Way,Bayonne, NJ, 07002",$360,10-21-2021 07:00 EDT,Paid,0,127,Michaels Service T&M,"321 Bayonne Crossing Way
Bayonne, NJ 07002 US"
10568124,Simple Camera(s) Clean Up Interior & Exterior Domes,Audio Visual,Quantified Technology Corp,PHI-4-1,$280,10-20-2021 11:00 EDT,Paid,0,,PHI-4-1,"300 East Godfrey Avenue
Philadelphia, PA 19120 US"
10567114,troubleshoot phone line,Networking,Comm-Works,Eyecare Partners #7026,$407,10-20-2021 09:00 EDT,Paid,0,,Eyecare Partners,"39 Sycamore Ave. Suite 3 & 4
Little Silver, NJ 07739 US"
10558219,Critical Same Day 10/19- Data Cable install/test,Networking,TDX Tech LLC,"1236 us Highway 22,Phillipsburg, NJ, 08865",$417,10-19-2021 11:30 EDT,Paid,1,,N/A,"1236 us Highway 22
Phillipsburg, NJ 08865 US"
10545497,Hotel/Phone/PBX Issue,POTS,Cloud5 Communications,"155 East 50th Street, New York, NY, 10022",$425,10-18-2021 09:00 EDT,Paid,2,,N/A,"155 East 50th Street
New York, NY 10022 US"
10529225,Hotel/Phone/PBX Issue,POTS,Cloud5 Communications,"101 W 57th St,New York, NY, 10019",$175.1,10-15-2021 11:00 EDT,Paid,0,,N/A,"101 W 57th St
New York, NY 10019 US"
10527959,Network Troubleshooting - Alarm Beeping,POTS,Nerds In The City,"TOMS RIVER, NJ",$300,10-14-2021 10:00 EDT,Paid,0,,"TOMS RIVER, NJ","9 Grand Avenue Building 2 - Suite 2A
Toms River, NJ 08753 US"
10530534,Replace Cable Runs for POS,Networking,Comm-Works,"1087 White Horse Avenue,Trenton, NJ, 08610",$394,10-14-2021 10:00 EDT,Paid,0,72,Starbucks 8964,"1087 White Horse Avenue
Trenton, NJ 08610 US"
10528873,Reseat the SIM CARD and relocate MX to get better signal,Wireless Networking,ATSG,"300 U.S. 202,Raritan, NJ, 08869-1352",$400,10-14-2021 08:00 EDT,Paid,0,388,5214 - America's Best,"300 U.S. 202
Raritan, NJ 08869-1352 US"
10521840,troubleshoot outdoor media player 3 connection error,Networking,ATSG,"2802 U.S. 130,Cinnaminson, NJ, 08077",$320,10-13-2021 16:00 EDT,Paid,0,142,Burger King 25295,"2802 U.S. 130
Cinnaminson, NJ 08077 US"
10516828,Carrier Enterprises,POTS,Granite Telecommunications,"1935 Swarthmore Ave,Lakewood, NJ, 08701",$375,10-13-2021 09:00 EDT,Paid,0,,N/A,"1935 Swarthmore Ave
Lakewood, NJ 08701 US"
10508804,"Fairstead - NY, NY - Extend/Cross connect lines to intercom",Low Voltage Runs,Starken Technologies,"230 W 150th Street,New York, NY, 10039",$1122.5,10-12-2021 09:30 EDT,Paid,0,,Fairstead (Dunbar),"230 W 150th Street
New York, NY 10039 US"
10509284,Support to help Users Return to office,General Tasks,Maintech,"202 Hall's Mill Road, Building B,Whitehouse Station, NJ, 08889",$1575,10-11-2021 08:00 EDT,Paid,0,,N/A,"202 Hall's Mill Road, Building B
Whitehouse Station, NJ 08889 US"
10496560,"Troubleshoot Network Connectivity Issues with Media Player 1,2,3",Networking,ATSG,"2101 W LEHIGH,PHILADELPHIA, PA, 19132",$420,10-08-2021 17:30 EDT,Paid,0,131,MCDONALDS #10913 STRATACACHE,"2101 W LEHIGH
PHILADELPHIA, PA 19132 US"
10493709,Troubleshoot/ Connect The  Printers to the Network,POTS,Nerds In The City,"Parsippany, NJ ConDir",$300,10-08-2021 10:00 EDT,Paid,0,,"Parsippany, NJ ConDir","400 Interpace Parkway Suite C0270
Parsippany, NJ 07054 US"
10461751,MPLS Cutover,POTS,Nerds In The City,"Iselin, NJ",$393.75,10-06-2021 15:30 EDT,Paid,0,,"Iselin, NJ","485 Route 1 South Suite A340
Iselin, NJ 08830 US"
10484303,troubleshoot the network and power to player 1 and player 2 located in the triple enclosure,Networking,ATSG,"4322 Market Street,Philadelphia, PA, 19104",$420,10-06-2021 11:00 EDT,Paid,0,137,Popeye's 13748,"4322 Market Street
Philadelphia, PA 19104 US"
10484252,*****4 elevator phones down Ticket 1263166,POTS,Cloud5 Communications,5008 - The James New York - NoMad [FRAN],$425,10-06-2021 09:00 EDT,Paid,2,,5008 - The James New York - NoMad [FRAN],"22 East 29th Street
New York, NY 10016 US"
10470156,"Please troubleshoot power, network, and video connections for media player 3",Networking,ATSG,"1187 TEXAS PALMYRA HIGHWAY,HONESDALE, PA, 18431",$445,10-05-2021 15:00 EDT,Paid,1,465,MCDONALDS #04258 STRATACACHE,"1187 TEXAS PALMYRA HIGHWAY
HONESDALE, PA 18431 US"
10472029,FB PHILLY - 1111 S BROAD ST LOW VOLTAGE PERMIT,Low Voltage Runs,"NTCI Carrier Services, Inc. dba Single Source","1111 S. Broad Street,Philadelphia, PA, 19147",$600,10-05-2021 10:00 EDT,Paid,0,5,Fulton Bank - 1111 S Broad St,"1111 S. Broad Street
Philadelphia, PA 19147 US"
10461866,"Lines work outbound, but not inbound.",POTS,Granite Telecommunications,"432 N Main St,Doylestown, PA, 18901",$320,10-01-2021 11:00 EDT,Paid,0,24,Music and Arts Shop,"432 N Main St
Doylestown, PA 18901 US"
10453268,troubleshoot outdoor OCU media player 1 connection error,Networking,ATSG,"1140 Saint Georges Avenue,Woodbridge Township, NJ, 07001",$320,10-01-2021 07:45 EDT,Paid,0,322,Burger King 01159,"1140 Saint Georges Avenue
Woodbridge Township, NJ 07001 US"
10431082,Troubleshoot Network Connectivity Issues with Media Player 5,Networking,ATSG,"442 WYANDOTTE ST,BETHLEHEM, PA, 18015",$320,09-30-2021 11:45 EDT,Paid,1,242,MCDONALDS #23510 STRATACACHE,"442 WYANDOTTE ST
BETHLEHEM, PA 18015 US"
10434165,Troubleshoot Printer,POTS,Nerds In The City,"Rye Brook, NY",$280,09-29-2021 13:00 EDT,Paid,0,,"Rye Brook, NY","800 Westchester Avenue Suite S-606
Rye Brook, NY 10573 US"
10440018,Tech 1 - Upgrade XE2 to XE3 - TCR  units,Networking,ATSG,"3815 Broadway, New York,New York, New, 10032",$330,09-29-2021 11:00 EDT,Paid,0,,BR003,"3815 Broadway, New York
New York, New 10032 US"
10426448,Music & Arts - 9:30am,POTS,Granite Telecommunications,"240 Rt. 17 North,Paramus, NJ, 07652",$240,09-29-2021 09:30 EDT,Paid,0,,N/A,"240 Rt. 17 North
Paramus, NJ 07652 US"
10429479,troubleshoot the media players/display located in the store drive-thru,Networking,ATSG,"239 Linden Boulevard,Elmont, NY, 11003",$400,09-28-2021 16:30 EDT,Paid,0,212,Burger King 11039,"239 Linden Boulevard
Elmont, NY 11003 US"
10417969,Analog Phone Line Extension and Testing,POTS,TDX Tech LLC,"447 86th St Bay Ridge,Brooklyn , NY, 11209",$476,09-28-2021 10:00 EDT,Paid,0,,Victoria's Secret #1690,"447 86th St Bay Ridge
Brooklyn, NY 11209 US"
10397426,Upgrade XE2 to XE3 - TCR  units,Networking,ATSG,"3815 Broadway, New York,New York, New, 10032",$350,09-28-2021 09:31 EDT,Paid,0,313,BR003,"3815 Broadway, New York
New York, New 10032 US"
10417395,TS MEDIA PLAYER - TECH 2,Networking,ATSG,"325 Terrill Road,Plainfield, NJ, 07062",$320,09-27-2021 08:45 EDT,Paid,0,235,Popeyes #7362,"325 Terrill Road
Plainfield, NJ 07062 US"
10406846,Replace Cable,Networking,ATSG,"2045 JERICHO TPKE,NEW HYDE PARK, NY, 11040",$600,09-24-2021 14:45 EDT,Paid,0,215,MCDONALDS #12000 STRATACACHE,"2045 JERICHO TPKE
NEW HYDE PARK, NY 11040 US"
10377194,Troubleshoot/trace the hdmi cables from player 2 to screens 2 and 4 for the indoor screens at taco bell 035416 (TECH 2),Networking,ATSG,"175 DYCKMAN STREET,NEW YORK, NY, 10040",$325,09-21-2021 08:45 EDT,Paid,0,301,TACO BELL #035416,"175 DYCKMAN STREET
NEW YORK, NY 10040 US"
10362477,Replace cable on OCU-2 player and troubleshoot Media Players and Display,Networking,ATSG,"1035 Bustleton Pike,Feasterville Trevose, PA, 19053",$320,09-17-2021 15:45 EDT,Paid,0,325,Burger King 421,"1035 Bustleton Pike
Feasterville Trevose, PA 19053 US"
10363034,Cabling - Please Test and repair/replace Run from Port 4 to AP 2. AP2 DOWN - Potential water damage,Wireless Networking,Comm-Works,"59 Main Street,Sayville, NY, 11782",$248,09-17-2021 10:00 EDT,Paid,3,,Starbucks #7447,"59 Main Street
Sayville, NY 11782 US"
10096916,Arhaus Furniture - 2 Techs Needed - 7am,POTS,Granite Telecommunications,"500 Route 73 S, Unit E4,Marlton, NJ, 08053",$1275,08-11-2021 07:00 EDT,Paid,0,,N/A,"500 Route 73 S, Unit E4
Marlton, NJ 08053 US"
10133437,Troubleshoot 2 down AP **12' Ladder REQUIRED**,Wireless Networking,ATSG,"FtWashington RBO:475 Virginia Dr,Fort Washington, PA, 19034",$338,08-10-2021 08:45 EDT,Paid,0,407,T-MOBILE RBO Fort Washington New PA RBO,"FtWashington RBO:475 Virginia Dr
Fort Washington, PA 19034 US"
10124562,TECH 2 - Realign monitors,Networking,ATSG,"1032 FLATBUSH AVENUE,BROOKLYN, NY, 11226",$320,08-09-2021 10:30 EDT,Paid,0,418,TACO BELL #034150,"1032 FLATBUSH AVENUE
BROOKLYN, NY 11226 US"
10090870,NEED A TECH ON SITE TO: TROUBLHESOOT PHONE SYSTEM AND LINES.. NEED TO CONFIRM DIAL TONE FROM DEMARC TO PHONE SYSTEM,Low Voltage Testing,CrossCom,"40 Mall Dr E,JERSEY CITY, NJ, 07310",$542.3,08-09-2021 09:00 EDT,Paid,0,1,KOHL'S,"40 Mall Dr E
JERSEY CITY, NJ 07310 US"
10119190,Mako Replacement In Food Truck (See Scope & Attached Doc),Wireless Networking,Quantified Technology Corp,"2320 W Oregon Avenue.,Philadelphia, PA, 19145",$435,08-06-2021 06:30 EDT,Paid,0,,PHI-2-1,"2320 W Oregon Avenue.
Philadelphia, PA 19145 US"
10114650,Correct alignment with indoor displays (tech 2),Networking,ATSG,"1032 FLATBUSH AVENUE,BROOKLYN, NY, 11226",$336,08-05-2021 11:00 EDT,Paid,0,209,TACO BELL #034150,"1032 FLATBUSH AVENUE
BROOKLYN, NY 11226 US"
10102760,Replace 2nd Floor Cisco IP Phone Cable,Low Voltage Runs,Comm-Works,"256 East Fordham Road,Bronx, NY, 10458",$289,08-05-2021 09:00 EDT,Paid,1,223,"American Eagle Outfitters, Inc.","256 East Fordham Road
Bronx, NY 10458 US"
10105372,Mako Replacement In Food Truck (See Scope & Attached Doc),Wireless Networking,Quantified Technology Corp,"2320 W Oregon Avenue.,Philadelphia, PA, 19145",$425,08-05-2021 06:30 EDT,Paid,1,,PHI-2-1,"2320 W Oregon Avenue.
Philadelphia, PA 19145 US"
10109091,**Urgent** Network Troubleshooting - Internet Down,POTS,Nerds In The City,"TOMS RIVER, NJ",$235,08-04-2021 10:30 EDT,Paid,0,,"TOMS RIVER, NJ","9 Grand Avenue Building 2 - Suite 2A
Toms River, NJ 08753 US"
10094773,NETWORK REFRESHER,Wireless Networking,ATSG,"1277 FEURA BUSH ROAD (DELMAR),FEURA BUSH, NY, 12067",$1140,08-03-2021 06:45 EDT,Paid,0,408,"TATA CONSULTANCY SERVICES/ OWENS CORNING - FEURA BUSH, NY","1277 FEURA BUSH ROAD (DELMAR)
FEURA BUSH, NY 12067 US"
10088854,Restore dial tone in hotel guest room | 2 hours | Telecom Technician,POTS,TekSecute Technology Group,"21 Juniper Street @ Filbert Street,Philadelphia, PA, 19107",$264,08-02-2021 11:00 EDT,Paid,1,,"Notary Hotel, Autograph Collection","21 Juniper Street @ Filbert Street
Philadelphia, PA 19107 US"
10080704,Arhaus Furniture - 2 Days,POTS,Granite Telecommunications,"500 Route 73 S, Unit E4,Marlton, NJ, 08053",$750,08-02-2021 08:00 EDT,Paid,0,,N/A,"500 Route 73 S, Unit E4
Marlton, NJ 08053 US"
10082994,West Elm,POTS,Granite Telecommunications,"112 W 18th,New York, NY, 10011",$338,07-30-2021 12:00 EDT,Paid,1,1,N/A,"112 W 18th
New York, NY 10011 US"
10080712,DBA IronBound: Pickup Cardboard,Windows Device,High Tech Innovations,DBA Ironbound Dental Center - Newark NJ,$235,07-29-2021 10:00 EDT,Paid,0,,DBA Ironbound Dental Center,"233 Lafayette St
Newark, NJ 07105 US"
10043458,"Frontier-Panco/Pine Island  FireWall (FC-40F-BDL-950-36) install/requires need hot spot, cell phone, laptop, WebEx, and FortiGate compatible console cable req / est 3 hours",Networking,ATSG,"610 County Road 1,Pine Island, NY, 10969",$343,07-28-2021 15:45 EDT,Paid,1,291,FRONTIER (Panstar Propane) - Pine Island,"610 County Road 1
Pine Island, NY 10969 US"
10030012,Arhaus Furniture - 2 Days,POTS,Granite Telecommunications,"500 Route 73 S, Unit E4,Marlton, NJ, 08053",$300,07-28-2021 08:00 EDT,Paid,0,,N/A,"500 Route 73 S, Unit E4
Marlton, NJ 08053 US"
10037115,Address Laptop Dock connectivity with Carolyn Duquen-Higgins of ABS,Networking,ATSG,"3075 Veterans Memorial Highway (Ronkonkoma),LAKE RONKONKOMA, NY, 11779",$230,07-26-2021 12:30 EDT,Paid,0,,Apple Bank #16,"3075 Veterans Memorial Highway (Ronkonkoma)
LAKE RONKONKOMA, NY 11779 US"
10037107,Address Laptop Dock connectivity with Carolyn Duquen-Higgins of ABS,Networking,ATSG,"10 Route 25A (East Setauket),EAST SETAUKET, NY, 11733",$230,07-26-2021 10:30 EDT,Paid,0,,Apple Bank #44,"10 Route 25A (East Setauket)
EAST SETAUKET, NY 11733 US"
10037104,Address Laptop Dock connectivity with Carolyn Duquen-Higgins of ABS,Networking,ATSG,"91 Route 111 (Smithtown),SMITHTOWN, NY, 11787",$230,07-26-2021 08:30 EDT,Paid,0,,Apple Bank #26,"91 Route 111 (Smithtown)
SMITHTOWN, NY 11787 US"
10047879,DataRemote POTS-in-a-Box Installation (Must have POTS phone experience - LUX/3228/LAKE GROVE/NY,VoIP-SIP,Connext," 2 SMITH HAVEN MALL,LAKE GROVE, NY, 11755",$450,07-23-2021 12:00 EDT,Paid,0,89,LENSCRAFTERS AT MACY'S,"2 SMITH HAVEN MALL
LAKE GROVE, NY 11755 US"
10041743,TECH 2 Requesting 2 techs to replace screen 4 for the indoor menu boards.,Networking,ATSG,"1032 FLATBUSH AVENUE,BROOKLYN, NY, 11226",$240,07-23-2021 10:45 EDT,Paid,0,210,TACO BELL #034150,"1032 FLATBUSH AVENUE
BROOKLYN, NY 11226 US"
10037672,"Customer is having issues with guest wifi, need to confirm connections from the Meraki> Adtran switches > Meraki WAP",POTS,Granite Telecommunications,"850 South Valley Forge Rd Suite 12,Lansdale, PA, 19446",$352.75,07-22-2021 10:00 EDT,Paid,1,,MyEyeDoctor,"850 South Valley Forge Rd Suite 12
Lansdale, PA 19446 US"
10024218,"Phone Line/LEC Issue-Tech to check the issue with the cabling near Office-TECH MUST HAVE a buttset, toner, wand, punch tool with 66 & 110 blades, a volte meter and cable tester",Low Voltage Runs,CrossCom,"1401 W Cheltenham Ave,Melrose Park, PA, 19027",$283.2,07-21-2021 10:00 EDT,Paid,0,,RITE AID,"1401 W Cheltenham Ave
Melrose Park, PA 19027 US"
10022772,TECH 1 Requesting 2 techs to replace screen 4 for the indoor menu boards.,Networking,ATSG,"1032 FLATBUSH AVENUE,BROOKLYN, NY, 11226",$240,07-21-2021 09:45 EDT,Paid,0,288,TACO BELL #034150,"1032 FLATBUSH AVENUE
BROOKLYN, NY 11226 US"
10025011,POWER CYCLE MODEM,Wireless Networking,ATSG,"850 Bronx River Road,Bronxville, NY, 10708",$90,07-20-2021 09:45 EDT,Paid,0,392,T-MOBILE #3SQD,"850 Bronx River Road
Bronxville, NY 10708 US"
